texte,vrai_label,label_predit,est_correct,probabilite_positive,probabilite_negative
القبايل رجال هدو اقليه لي ستفادو ربراب راهم يديرو مسيره الصحافه راهي ضخم الامر,0,1,False,0.6639612317085266,0.3360387682914734
انا شاويه بصح جامي لا شديتو هذ العلم بصح مكلاه الفتن كيما نتا متشتيش يسبولك يماك معندكش الحق دنس علم يمثل رمز اعتزازلانسان اوخر ماش جاست كامل,0,1,False,0.627470076084137,0.37252992391586304
دير القايد تبون تخافيش,0,1,False,0.6403167843818665,0.35968321561813354
مول لباج عطيوه غير كيلو مخلط تاع الديسير غايسكت,0,1,False,0.580413818359375,0.419586181640625
بركاكم الكذب الناس,0,1,False,0.9905691146850586,0.009430885314941406
كفاه راهم يديرو هاذو باه يربحو,0,1,False,0.965772807598114,0.034227192401885986
مصطلح قهوي هو مصطلح عنصري معناه اللون البني وهو اشاره الى العرب باعتبارهم بشرتهم سمراء كل شخص يستعمله بقصد,0,1,False,0.5894410014152527,0.4105589985847473
بركاو التخلاط وشي هاذ المصطلحات الغريبه قهوي روجي وردي موفي سميو الاشخاص باسماءها وحطو الامور نصابها حبسونا هاذ لهبال,0,1,False,0.7917571067810059,0.20824289321899414
نتوما اعراب اشد كفرا نفقا ربنا رب السماوات الارض نعبد الحي القيوم انتم تجهلون وتضعون الصور اشركتم بربكم انتم تعلمون لنا اله,0,1,False,0.8760941028594971,0.12390589714050293
حياك0اله ياحور,0,1,False,0.9712942242622375,0.02870577573776245
تشفاو نهار لي تصورو زعما قريب ربغين واحد قع لابسين تريكو واحد يامات العيد,0,1,False,0.5901774764060974,0.4098225235939026
ولكن اذا اصبح كل ناس اغنياء لا تجد من يحلق شعر راسك او يبيع لك سجائر او يعصر لك القهوه الى اخره لانهم كلهم اغنياء لا احد يريد العمل لذالك خمم فيها مليح قبل ما تهدر,0,1,False,0.7952449321746826,0.20475506782531738
bayen dhork rak hawass kifach tlazag zelzla nidham 😂,0,1,False,0.6713429689407349,0.32865703105926514
ادعوا اله يهدي هاءلاء الفاسدين يستعملوا اموال الشعب لبناء مباني وسكنات تليق لعيش الكريم وادعوا ياتوا بمهندسين معمارين متفوقين الاعمار حتي ينوا ويصموا بناءات سليمه وامنه واله شيء شر منا الشسطان وكل شيء خير اله,0,1,False,0.6237669587135315,0.3762330412864685
انا مسكينه ادا تعطيوني وحده كادوا,0,1,False,0.7128226161003113,0.2871773838996887
اغسل فمك بش تهدر ربراب,0,1,False,0.9868386387825012,0.01316136121749878
نتا منين يرحم باباك,0,1,False,0.9874225854873657,0.012577414512634277
عيبهم انهم سرقو صفر دينار لو كانو سرقو الملايير كانو سيكرمون لك الله يا جزاير,0,1,False,0.8926100134849548,0.10738998651504517
زيدلها المازدا,0,1,False,0.9876633286476135,0.012336671352386475
ça va chwia mn frr 😆,0,1,False,0.7644637823104858,0.23553621768951416
كل واحد عند مخ يفكر بيه كل واحد مسؤول على نفسه اللي حاب يموت في سبيل المالي اانيجر يموت كما قال رويشد,0,1,False,0.6306198835372925,0.3693801164627075
ادري اصاب اخطا البغل تع سلال داءما يعميها بعيدا السياسه اقول مرحبا لسورين بلدكم الثاني انصر اخاك المسلم يا عبد اله سمعتم العيوب عليهم فقدرو الاوضاع وتركو امرهم له فانتم واله تعلمون شيءا معاناتهم الهم انصر الاسلام والمسلمين رءي ولكلن راي وله اتكلم غيرتا حالنا يا عرب,0,1,False,0.8408098816871643,0.1591901183128357
نلبس لاكوست لاريني مانيش كعبه,0,1,False,0.9144206643104553,0.08557933568954468
هدرتو غير على الحوايج لي قاعدين يغالاو نسيتو ما هدرتوش على لي ديما يرخس 😁,0,1,False,0.8227105140686035,0.17728948593139648
راك حاسدهم خلي يدي حقو لي راه ماديها حداد واويحي وجماعتو متجيش غرام,0,1,False,0.6669966578483582,0.33300334215164185
sidi rayak nahtarmoh aya 9oli wach tsupporté nta,0,1,False,0.925605297088623,0.07439470291137695
استقلال مختطف فيق يا شعب,0,1,False,0.5878312587738037,0.4121687412261963
تاع سطيف كلاهم قلبهم كي ربحاناهم ولاو يجبدو البطولات السابقه تبا خسرت خسرت مكش تموت اسبي,0,1,False,0.8064106106758118,0.19358938932418823
ماشافوش شكيب خليل ماشافوش عمار سعيداني ماشافوش السعيد بوتفليقه ماشافوش بهاء طليبه ماشافوش ابن القايد صالح شافو غير القبايل حداد اويحيى ربراب راكم فاهمين 😉قيوو فقو تمثيلا ترحلو يعني ترحلو,0,1,False,0.6036261916160583,0.39637380838394165
ديرش هذو الخرطي المولوديه كيان اسلام فريق تاع شهداء نادي الطبقه الفقيره ❤💚,0,1,False,0.9828061461448669,0.017193853855133057
ما ديرش mca مع هذو الخرطي المولوديه كيان اسلام فريق تاع شهداء نادي الطبقه الفقيره ❤💚,0,1,False,0.9697074890136719,0.030292510986328125
جزاءر تبون,0,1,False,0.5692058801651001,0.4307941198348999
mca chwaker,0,1,False,0.7771686911582947,0.22283130884170532
رابي يحفظك ويسترك من عبله نشالله,0,1,False,0.8724356889724731,0.12756431102752686
الجزائر من نهار استقلينا وهما يسرقو مفقرتش مزيه ربي يشوف لينا,0,1,False,0.6718782186508179,0.32812178134918213
تبون الجيش يخرجش لمالي بامر ماكرون او طبطب,0,1,False,0.9879450798034668,0.012054920196533203
كنت معاه انت,0,1,False,0.8348937034606934,0.16510629653930664
احكينا الشاب عراس,0,1,False,0.6178213953971863,0.3821786046028137
شوفو كفاش فرنسا تتقعد بااجزاءري السيد ميهدرش اللغه يعطيه ديبلوم تع البطاطس,0,1,False,0.965410053730011,0.034589946269989014
القايد صالح بيجو 406 zed okay 😁,0,1,False,0.6195824146270752,0.3804175853729248
واش دخلكم فربراب تعرف دواخل ديالو,0,1,False,0.9896489381790161,0.010351061820983887
يتذكر كلام رخيس الجزاير الكوكاين وعوده العصابه ستحاسب,0,1,False,0.9176346659660339,0.08236533403396606
خلي السكطمبري العثروس ودنين الطاروس يرقد على الحيبوسه اسكت لا توقظه,0,1,False,0.8951330780982971,0.10486692190170288
ضك يجو يتعرقو عليك واش داك تخرب,0,1,False,0.9892969727516174,0.010703027248382568
الموهبه الجزاءريه بف اختك يا صاحب المقال ستمثل توم كرموز براد بيت يا وقح,0,1,False,0.9933652281761169,0.006634771823883057
دالتك غير وجد روحك,0,1,False,0.6757016181945801,0.3242983818054199
السكر يا ربراب العالم كامل 36 دج هنا 90,0,1,False,0.7338403463363647,0.26615965366363525
خطيك,0,1,False,0.7943221926689148,0.2056778073310852
jebtha antik ki wesalt les clubs khasartha,0,1,False,0.6511065363883972,0.3488934636116028
صعيبه يا راضيه خاطيني تبارك اله يا بنت سطيف شاطره,0,1,False,0.8271906971931458,0.17280930280685425
القي رد,0,1,False,0.7220622897148132,0.27793771028518677
القبايل احرار ولن يخدعهم الزوافين وعبده ربراب,0,1,False,0.9868654608726501,0.013134539127349854
jibe maak pommada,0,1,False,0.9429972171783447,0.05700278282165527
ناكل الفرماج الباقي انحطهم البراد قالك لازم انديرو التقشف,0,1,False,0.9453349113464355,0.05466508865356445
خلي السكطمبري العثروس ودنين الطاروس يرقد الحيبوسه اسكت توقظه,0,1,False,0.8993909955024719,0.10060900449752808
ياو مرانش نقولو ربراب مليح مي رانا نقولكم القايد راهو يلعب بيكم افطنو,0,1,False,0.909808874130249,0.09019112586975098
